1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
0.7019876260757643 , 0.29801237392423535 , [4 1 1 0 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
1.0 , 0.0 , [4 1 0 1 0 0 0 0 0 0 0 0 0 0] , 0
0.7019876260757643 , 0.29801237392423535 , [4 1 1 0 0 0 0 0 0 0 0 0 0 0] , 1
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 0 1 0 0 1 0 1 0 0 0 0] , 0
0.0 , 1.0 , [4 0 0 0 1 0 0 1 1 0 0 0 0 0] , 1
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9550416666666668 , 0.04495833333333333 , [4 0 1 1 1 1 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.9550416666666668 , 0.04495833333333333 , [4 0 1 1 1 1 1 0 0 1 0 0 1 0] , 0
0.9990040928806078 , 0.000995907119392099 , [4 0 0 1 1 0 1 0 0 1 0 0 1 0] , 0
0.19354166666666667 , 0.8064583333333333 , [4 0 1 1 1 1 1 0 1 0 0 1 0 0] , 1
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.8156626984126986 , 0.18433730158730158 , [4 0 1 1 0 1 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.8156626984126986 , 0.18433730158730158 , [4 0 1 1 0 1 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.25505049459397283 , 0.7449495054060271 , [4 0 1 1 0 1 1 0 1 0 0 0 0 0] , 1
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
0.993125 , 0.006875 , [4 0 0 1 1 1 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
0.993125 , 0.006875 , [4 0 0 1 1 1 1 1 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 1 0 1 1 0 1 0 0 0 0] , 0
0.1514180194805195 , 0.8485819805194806 , [4 0 1 0 1 1 1 1 1 0 0 0 0 0] , 1
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.9341666666666666 , 0.06583333333333334 , [4 0 0 1 0 1 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.8156626984126986 , 0.18433730158730158 , [4 0 1 1 0 1 1 0 0 1 0 0 0 0] , 0
1.0 , 0.0 , [4 0 0 1 0 0 1 0 0 1 0 0 0 0] , 0
0.25505049459397283 , 0.7449495054060271 , [4 0 1 1 0 1 1 0 1 0 0 0 0 0] , 1
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9818142084612463 , 0.01818579153875359 , [4 0 0 1 1 1 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.9975 , 0.0025 , [4 0 1 1 1 1 1 1 0 1 0 0 1 0] , 0
0.9963977943560752 , 0.003602205643924581 , [4 0 0 1 1 0 1 1 0 1 0 0 1 0] , 0
0.1975 , 0.8025 , [4 0 1 1 1 1 1 1 1 0 0 1 0 0] , 1
